features,negative,neutral,positive,label
lf,0.540855,0.082065955,0.377079,positive
lf,0.011746022,0.2339966,0.7542574,positive
lf,0.22532947,0.43973124,0.33493924,positive
lf,0.07986859,0.5573086,0.36282277,positive
lf,0.13912009,0.20378213,0.65709776,positive
lf,0.1520398,0.2882306,0.5597296,positive
lf,0.22042195,0.1919653,0.58761275,positive
lf,0.2911332,0.34763283,0.36123398,positive
lf,0.15746014,0.6382623,0.20427758,positive
lf,0.16473718,0.5912421,0.24402076,positive
lf,0.16670251,0.044686265,0.7886113,positive
lf,0.102534235,0.08154052,0.81592524,positive
lf,0.35375038,0.28459463,0.36165497,positive
lf,0.3259366,0.2137911,0.46027234,positive
lf,0.2509859,0.13090444,0.6181097,positive
lf,0.03220776,0.17250556,0.7952867,positive
lf,0.22246595,0.11126451,0.66626954,positive
lf,0.10096774,0.62144035,0.27759185,positive
lf,0.1608608,0.7202767,0.11886246,positive
lf,0.15843256,0.054887183,0.7866803,positive
lf,0.12526709,0.36995998,0.50477296,positive
lf,0.49889132,0.12159814,0.37951055,positive
lf,0.019638585,0.4779925,0.5023689,positive
lf,0.26033852,0.118637264,0.6210242,positive
lf,0.2651914,0.051675282,0.68313324,positive
lf,0.0709317,0.04211188,0.88695633,positive
lf,0.18966642,0.065546975,0.7447866,positive
lf,0.46374407,0.31585914,0.22039682,positive
lf,0.12946104,0.67637104,0.19416791,positive
lf,0.10592681,0.061476693,0.8325965,positive
lf,0.29880223,0.33270496,0.3684928,positive
lf,0.13472521,0.10498509,0.7602897,positive
lf,0.19024047,0.667387,0.14237247,positive
lf,0.30051288,0.18877175,0.51071537,positive
lf,0.11988969,0.32089245,0.5592178,positive
lf,0.24076566,0.1459084,0.613326,positive
lf,0.11871565,0.09708878,0.78419554,positive
lf,0.022367986,0.45539266,0.5222394,positive
lf,0.16188976,0.41890946,0.4192008,positive
lf,0.070335746,0.4859732,0.44369102,positive
lf,0.12510027,0.029591005,0.8453087,positive
lf,0.36273435,0.3153587,0.32190698,positive
lf,0.48089245,0.17660701,0.3425005,positive
lf,0.23764604,0.27774575,0.48460823,positive
lf,0.62514734,0.07958322,0.29526952,positive
lf,0.103707515,0.56990427,0.32638824,positive
lf,0.063807435,0.6222901,0.31390253,positive
lf,0.27658147,0.5327176,0.19070105,positive
lf,0.21630606,0.2931051,0.49058884,positive
lf,0.044984654,0.7687022,0.18631315,positive
lf,0.13560602,0.348008,0.5163859,positive
lf,0.23722239,0.13282041,0.6299572,positive
lf,0.20733379,0.11544271,0.6772235,positive
lf,0.13854037,0.3733999,0.48805982,positive
lf,0.1557903,0.41493306,0.42927673,positive
lf,0.74853736,0.11380965,0.137653,positive
lf,0.111902975,0.7267605,0.16133654,positive
lf,0.5416347,0.32128227,0.13708302,positive
lf,0.4004513,0.2799141,0.3196346,positive
lf,0.10637433,0.17604242,0.7175833,positive
lf,0.38571426,0.25637004,0.35791573,positive
lf,0.3044763,0.051436465,0.6440872,positive
lf,0.40363014,0.423067,0.17330292,positive
lf,0.43618202,0.4814059,0.08241199,positive
lf,0.11451217,0.2217387,0.6637491,positive
lf,0.8009109,0.093024984,0.10606407,positive
lf,0.22134702,0.4905058,0.28814715,positive
lf,0.054497078,0.70871973,0.23678318,positive
lf,0.13569275,0.22960635,0.63470095,positive
lf,0.12823594,0.39624453,0.47551954,positive
lf,0.046419635,0.29559857,0.65798175,positive
lf,0.14285554,0.18283802,0.67430645,positive
lf,0.14409825,0.08224083,0.7736609,positive
lf,0.37656978,0.3630129,0.26041728,positive
lf,0.04682985,0.62897587,0.32419428,positive
lf,0.3401437,0.16753913,0.4923171,positive
lf,0.068356074,0.8917699,0.03987401,positive
lf,0.21790414,0.42285654,0.35923928,positive
lf,0.13456134,0.41568384,0.44975474,positive
lf,0.33272955,0.055484746,0.61178565,positive
lf,0.057441384,0.31720695,0.62535167,positive
lf,0.27450398,0.46029806,0.265198,positive
lf,0.22925381,0.31765145,0.4530947,positive
lf,0.40749237,0.1415267,0.450981,positive
lf,0.06763328,0.39606917,0.53629756,positive
lf,0.13652478,0.3729885,0.4904867,positive
lf,0.14916374,0.25993696,0.5908993,positive
lf,0.27131188,0.44086882,0.2878193,positive
lf,0.061614268,0.4416911,0.49669462,positive
lf,0.04477088,0.05467675,0.90055233,positive
lf,0.46401358,0.07756046,0.458426,positive
lf,0.61749166,0.24384075,0.13866766,positive
lf,0.51452494,0.08823314,0.39724186,positive
lf,0.13004081,0.30947086,0.5604883,positive
lf,0.33516237,0.068606034,0.5962316,positive
lf,0.034072526,0.0633125,0.90261495,positive
lf,0.25002772,0.21940218,0.53057015,positive
lf,0.2073995,0.20897523,0.58362526,positive
lf,0.19209173,0.37943056,0.42847762,positive
lf,0.066856936,0.62944376,0.30369923,positive
lf,0.17041159,0.3492739,0.4803146,positive
lf,0.14974466,0.37102115,0.47923422,positive
lf,0.48347598,0.12986235,0.38666165,positive
lf,0.17415224,0.4352405,0.3906073,positive
lf,0.040034775,0.33859956,0.62136567,positive
lf,0.18917373,0.3752458,0.43558046,positive
lf,0.6171317,0.060520682,0.32234767,positive
lf,0.27557302,0.66385305,0.060573973,positive
lf,0.2896343,0.24718414,0.4631815,positive
lf,0.20951845,0.22020113,0.5702804,positive
lf,0.059623875,0.71982014,0.22055598,positive
lf,0.16240865,0.7548807,0.082710646,positive
lf,0.21076863,0.4158272,0.37340418,positive
lf,0.24922954,0.27045965,0.48031074,positive
lf,0.06098268,0.84802556,0.09099174,positive
lf,0.09421261,0.09205761,0.81372976,positive
lf,0.37283412,0.584937,0.04222896,positive
lf,0.21669397,0.5187307,0.2645753,positive
lf,0.23401207,0.56446254,0.20152536,positive
lf,0.39855662,0.31488544,0.2865579,positive
lf,0.13443792,0.57669187,0.28887025,positive
lf,0.06160748,0.5080426,0.43034998,positive
lf,0.5185888,0.34769982,0.13371137,positive
lf,0.2754543,0.42677194,0.29777378,positive
lf,0.13469596,0.6193016,0.2460024,positive
lf,0.10006194,0.16264305,0.73729503,positive
lf,0.59572494,0.0940478,0.31022727,positive
lf,0.20718563,0.042682663,0.7501317,positive
lf,0.3313396,0.5270632,0.14159715,positive
lf,0.19614445,0.5600827,0.24377291,positive
lf,0.03588045,0.9410611,0.023058504,positive
lf,0.65682197,0.20033585,0.14284223,positive
lf,0.47655246,0.11983893,0.40360856,positive
lf,0.54164284,0.09867389,0.35968325,positive
lf,0.4297409,0.20092994,0.36932912,positive
lf,0.22330484,0.33304954,0.4436456,positive
lf,0.22856645,0.5595606,0.21187292,positive
lf,0.17496717,0.57047254,0.25456023,positive
lf,0.33774462,0.6071726,0.05508278,positive
lf,0.26283854,0.66473764,0.072423816,positive
lf,0.533922,0.30623895,0.15983902,positive
lf,0.19855349,0.40832916,0.39311734,positive
lf,0.13460818,0.46320024,0.40219167,positive
lf,0.2307451,0.58650416,0.18275073,positive
lf,0.22713442,0.055080194,0.71778536,positive
lf,0.64954334,0.121523455,0.22893319,positive
lf,0.308197,0.3766242,0.31517887,positive
lf,0.48613515,0.32396927,0.18989566,positive
lf,0.12605664,0.43186712,0.4420763,positive
lf,0.35403985,0.19247237,0.45348772,positive
lf,0.08662397,0.86504245,0.048333623,positive
lf,0.79972255,0.13499568,0.06528172,positive
lf,0.18259794,0.62149924,0.19590282,positive
lf,0.09242607,0.48204157,0.42553234,positive
lf,0.15264194,0.7227719,0.12458626,positive
lf,0.22524884,0.26744387,0.50730723,positive
lf,0.4472677,0.10632066,0.44641164,positive
lf,0.2980475,0.4556245,0.24632801,positive
lf,0.24667957,0.2942559,0.45906445,positive
lf,0.041623794,0.90398973,0.054386433,positive
lf,0.14817806,0.21066687,0.6411551,positive
lf,0.1322013,0.69416255,0.17363611,positive
lf,0.050242625,0.40974486,0.5400125,positive
lf,0.44835716,0.07475756,0.47688526,positive
lf,0.19307606,0.6266778,0.18024606,positive
lf,0.13714908,0.63833886,0.22451209,positive
lf,0.36630157,0.50024045,0.13345796,positive
lf,0.38054675,0.4480399,0.17141336,positive
lf,0.16055813,0.42886838,0.41057345,positive
lf,0.2750272,0.24839047,0.4765824,positive
lf,0.12026005,0.5274093,0.35233057,positive
lf,0.39223948,0.5258155,0.08194504,positive
lf,0.19550581,0.60406643,0.20042776,positive
lf,0.12219587,0.5081508,0.36965328,positive
lf,0.4127016,0.15600993,0.43128842,positive
lf,0.19136822,0.76573265,0.0428991,positive
lf,0.38461384,0.4373295,0.17805669,positive
lf,0.13273506,0.8202687,0.046996333,positive
lf,0.042353347,0.91825354,0.039393004,positive
lf,0.07460285,0.48847076,0.43692634,positive
lf,0.40629882,0.38374844,0.20995274,positive
lf,0.32665896,0.43770388,0.23563717,positive
lf,0.7797674,0.19077162,0.029460981,positive
lf,0.024400083,0.9040648,0.07153515,positive
lf,0.13918848,0.5841995,0.27661204,positive
lf,0.2913898,0.6560774,0.052532833,positive
lf,0.5779002,0.38419083,0.037908982,positive
lf,0.4884248,0.48211157,0.029463582,positive
lf,0.35187685,0.48609576,0.16202731,positive
lf,0.04717986,0.13210595,0.82071424,positive
lf,0.06508996,0.62327933,0.31163073,positive
lf,0.357324,0.11707257,0.5256035,positive
lf,0.51858383,0.03440983,0.44700634,positive
lf,0.039551117,0.76471263,0.19573618,positive
lf,0.5554384,0.23330288,0.21125878,positive
lf,0.5184274,0.45995137,0.021621246,positive
lf,0.25913796,0.49225426,0.24860778,positive
lf,0.030419307,0.9281653,0.041415337,positive
lf,0.12679034,0.48768163,0.385528,positive
lf,0.38255948,0.4324927,0.18494779,positive
lf,0.17250419,0.077985816,0.74951,positive
lf,0.17634949,0.16998647,0.65366405,positive
lf,0.44077525,0.22367336,0.33555144,positive
lf,0.48365036,0.2683126,0.24803706,positive
lf,0.2820862,0.45128226,0.26663163,positive
lf,0.15100138,0.6060504,0.24294823,positive
lf,0.41734603,0.05211843,0.5305355,positive
lf,0.081559375,0.85909903,0.059341673,positive
lf,0.42938456,0.07368206,0.49693343,positive
lf,0.50489706,0.29495814,0.20014483,positive
lf,0.5240965,0.24944508,0.22645837,positive
lf,0.25244886,0.42782357,0.3197276,positive
lf,0.05922899,0.05477572,0.8859953,positive
lf,0.110778525,0.68070656,0.20851487,positive
lf,0.21981624,0.50123936,0.2789443,positive
lf,0.29698518,0.23717166,0.46584314,positive
lf,0.015494774,0.96703637,0.017468859,positive
lf,0.7317139,0.077611364,0.19067477,positive
lf,0.19153255,0.58058435,0.22788307,positive
lf,0.26133004,0.5675492,0.17112073,positive
lf,0.2683383,0.30380148,0.42786023,positive
lf,0.05206524,0.39135635,0.55657846,positive
lf,0.08829777,0.4967473,0.414955,positive
lf,0.5635735,0.27910468,0.15732189,positive
lf,0.24249065,0.09688818,0.6606212,positive
lf,0.2211539,0.39448544,0.38436067,positive
lf,0.5985924,0.0530296,0.34837803,positive
lf,0.19913392,0.60758984,0.19327626,positive
lf,0.10840041,0.36671805,0.5248815,positive
lf,0.2317724,0.38441575,0.38381186,positive
lf,0.16313587,0.38573137,0.45113277,positive
lf,0.07196787,0.6328429,0.29518926,positive
lf,0.20060259,0.6333654,0.16603197,positive
lf,0.2438716,0.3110674,0.44506103,positive
lf,0.59559274,0.30153644,0.10287081,positive
lf,0.42608404,0.3597292,0.21418674,positive
lf,0.14022844,0.49581707,0.36395448,positive
lf,0.05356485,0.5108694,0.4355658,positive
lf,0.02631859,0.9120073,0.061674166,positive
lf,0.21849045,0.6423397,0.13916981,positive
lf,0.070804,0.65327746,0.2759185,positive
lf,0.009846754,0.24926263,0.7408906,positive
lf,0.1704448,0.4176939,0.4118613,positive
lf,0.20994414,0.115244225,0.6748116,positive
lf,0.23097655,0.663958,0.10506545,positive
lf,0.19030382,0.14163984,0.66805637,positive
lf,0.06473836,0.15490906,0.7803526,positive
lf,0.75082767,0.11459425,0.1345781,positive
lf,0.4680004,0.27342248,0.25857714,positive
lf,0.13638625,0.4950964,0.3685174,positive
lf,0.37856698,0.09194083,0.52949226,positive
lf,0.043835398,0.35005838,0.6061062,positive
lf,0.20661707,0.63130337,0.1620795,positive
lf,0.26240316,0.27361056,0.4639863,positive
lf,0.5666932,0.29462445,0.13868237,positive
lf,0.41881832,0.04856241,0.5326193,positive
lf,0.22410807,0.7496055,0.026286382,positive
lf,0.20747034,0.7167732,0.075756535,positive
lf,0.10567867,0.11978286,0.77453846,positive
lf,0.118243404,0.631932,0.24982461,positive
lf,0.25562608,0.4106489,0.33372504,positive
lf,0.123391464,0.67199427,0.2046142,positive
lf,0.425433,0.5164461,0.058120914,positive
lf,0.36909252,0.2391513,0.39175612,positive
lf,0.29900673,0.18416081,0.5168325,positive
lf,0.106096804,0.7309089,0.16299438,positive
lf,0.038039856,0.6817872,0.2801729,positive
lf,0.24501917,0.6339952,0.12098557,positive
lf,0.4083673,0.46935216,0.12228051,positive
lf,0.27391794,0.1941668,0.53191525,positive
lf,0.38062638,0.24631365,0.37305993,positive
lf,0.25407118,0.3693557,0.37657306,positive
lf,0.39530322,0.43663853,0.16805826,positive
lf,0.053108584,0.26563618,0.6812553,positive
lf,0.11832899,0.054785773,0.82688516,positive
lf,0.10606064,0.50583136,0.38810796,positive
lf,0.22545783,0.54265565,0.23188643,positive
lf,0.23741846,0.2994625,0.463119,positive
lf,0.009583088,0.94096076,0.049456075,positive
lf,0.3819903,0.22497188,0.3930378,positive
lf,0.14409196,0.5369549,0.31895313,positive
lf,0.19477938,0.68815297,0.11706764,positive
lf,0.13420865,0.4780123,0.3877791,positive
lf,0.09639476,0.75121516,0.15239003,positive
lf,0.047773663,0.6175692,0.33465716,positive
lf,0.058909517,0.7734965,0.16759394,positive
lf,0.37303135,0.59593827,0.031030454,positive
lf,0.0962026,0.46319792,0.44059947,positive
lf,0.32406414,0.25159556,0.42434037,positive
lf,0.040135324,0.8746073,0.08525735,positive
lf,0.07749142,0.9155787,0.006929831,positive
lf,0.012194755,0.921341,0.06646418,positive
lf,0.7330992,0.183342,0.083558775,positive
lf,0.6369363,0.23198591,0.13107775,positive
lf,0.63973063,0.26789176,0.092377655,positive
lf,0.052382544,0.75972825,0.18788913,positive
lf,0.0819428,0.7952127,0.12284451,positive
lf,0.41407257,0.4641474,0.121780075,positive
lf,0.54418147,0.31553552,0.14028297,positive
lf,0.35043633,0.16801785,0.48154587,positive
lf,0.52202547,0.056719285,0.4212552,positive
lf,0.02925706,0.25105014,0.71969277,positive
lf,0.070622794,0.213613,0.7157642,positive
lf,0.1403728,0.20245242,0.65717477,positive
lf,0.22861527,0.6140302,0.15735464,positive
lf,0.29311484,0.37235206,0.3345331,positive
lf,0.17272721,0.34565887,0.481614,positive
lf,0.36910713,0.19129455,0.4395983,positive
lf,0.5190811,0.16498783,0.31593102,positive
lf,0.2695161,0.337733,0.39275092,positive
lf,0.12556128,0.4998352,0.3746035,positive
lf,0.16902514,0.18205449,0.64892036,positive
lf,0.55623275,0.34806147,0.09570579,positive
lf,0.3221344,0.15833607,0.5195295,positive
lf,0.28955755,0.48413694,0.22630556,positive
lf,0.07080571,0.19488922,0.7343051,positive
lf,0.5286521,0.1167635,0.35458434,positive
lf,0.48173636,0.3100227,0.20824093,positive
lf,0.23378289,0.09672594,0.6694912,positive
lf,0.19325767,0.43461138,0.3721309,positive
lf,0.3419045,0.2048507,0.45324484,positive
lf,0.3192822,0.05386744,0.62685037,positive
lf,0.22454765,0.018762339,0.75669,positive
lf,0.561396,0.18356813,0.25503588,positive
lf,0.3012385,0.24758336,0.4511782,positive
lf,0.5106395,0.20341146,0.285949,positive
lf,0.025899969,0.8115015,0.16259852,positive
lf,0.10203299,0.072025366,0.8259417,positive
lf,0.099727586,0.44716427,0.45310822,positive
lf,0.17186368,0.50880563,0.31933075,positive
lf,0.094666585,0.81663483,0.08869851,positive
lf,0.12590136,0.2106458,0.6634528,positive
lf,0.292659,0.54841524,0.1589258,positive
lf,0.037532687,0.012390778,0.9500766,positive
lf,0.1520979,0.052549366,0.7953527,positive
lf,0.09858253,0.67450243,0.22691505,positive
lf,0.32025558,0.047691446,0.63205296,positive
lf,0.5265718,0.27438995,0.19903828,positive
lf,0.83208877,0.09611038,0.07180086,positive
lf,0.022051366,0.37780732,0.60014135,positive
lf,0.29017854,0.50380397,0.20601739,positive
lf,0.059937585,0.6421117,0.29795074,positive
lf,0.3321125,0.31629047,0.3515971,positive
lf,0.40288454,0.05882475,0.5382907,positive
lf,0.18566594,0.38721803,0.42711607,positive
lf,0.13893776,0.098751426,0.76231086,positive
lf,0.14277092,0.0258083,0.8314207,positive
lf,0.032277476,0.005401166,0.96232134,positive
lf,0.2031991,0.35665506,0.44014582,positive
lf,0.13597211,0.19749756,0.6665303,positive
lf,0.5343236,0.27754846,0.1881279,positive
lf,0.19933322,0.0776963,0.7229705,positive
lf,0.5188783,0.09090414,0.39021757,positive
lf,0.29347768,0.25877845,0.4477439,positive
lf,0.1209975,0.063110135,0.8158924,positive
lf,0.18701442,0.6943253,0.11866027,positive
lf,0.33966395,0.21622655,0.44410953,positive
lf,0.13019675,0.051236313,0.818567,positive
lf,0.2505244,0.033098903,0.7163767,positive
lf,0.22901465,0.68082076,0.09016451,positive
lf,0.5581613,0.035543084,0.40629557,positive
lf,0.38347796,0.13890423,0.4776178,positive
lf,0.41066173,0.14779603,0.4415422,positive
lf,0.035495076,0.6614574,0.30304754,positive
lf,0.5843395,0.18808116,0.2275794,positive
lf,0.2053813,0.50863415,0.28598455,positive
lf,0.14763735,0.112010114,0.7403525,positive
lf,0.32212818,0.322727,0.35514486,positive
lf,0.09581729,0.03542528,0.8687574,positive
lf,0.16371715,0.41057226,0.42571062,positive
lf,0.13553877,0.06271977,0.8017415,positive
lf,0.52592725,0.10674756,0.3673252,positive
lf,0.59681135,0.14183442,0.2613542,positive
lf,0.15133609,0.4105959,0.43806806,positive
lf,0.31312135,0.31025663,0.37662202,positive
lf,0.15878448,0.37006074,0.4711548,positive
lf,0.2171379,0.14868656,0.63417554,positive
lf,0.33020848,0.19753473,0.47225675,positive
lf,0.10818203,0.32161945,0.57019854,positive
lf,0.25345838,0.11888272,0.6276589,positive
lf,0.2665766,0.030309943,0.7031135,positive
lf,0.082669325,0.016366817,0.9009639,positive
lf,0.25743553,0.32887435,0.41369003,positive
lf,0.639552,0.13073221,0.22971575,positive
lf,0.2591848,0.4833968,0.2574184,positive
lf,0.13019943,0.35019872,0.5196018,positive
lf,0.34722757,0.052219227,0.6005532,positive
lf,0.030257275,0.09228981,0.8774529,positive
lf,0.32515132,0.06732114,0.60752755,positive
lf,0.10702704,0.12084617,0.7721268,positive
lf,0.47361478,0.21073472,0.3156505,positive
lf,0.21276052,0.46033463,0.32690483,positive
lf,0.30904308,0.073340185,0.61761665,positive
lf,0.038085602,0.01013678,0.9517776,positive
lf,0.09956824,0.24024563,0.6601861,positive
lf,0.1403902,0.066813834,0.79279596,positive
lf,0.437036,0.050203253,0.5127607,positive
lf,0.35557383,0.041414697,0.6030114,positive
lf,0.4132801,0.013818554,0.57290137,positive
lf,0.19423422,0.02489174,0.780874,positive
lf,0.025540404,0.0066038417,0.96785575,positive
lf,0.26828632,0.097671516,0.63404214,positive
lf,0.03781516,0.050568137,0.9116166,positive
lf,0.04517017,0.5073369,0.4474929,positive
lf,0.1427597,0.09154417,0.76569617,positive
lf,0.26915476,0.028975472,0.7018698,positive
lf,0.4831092,0.079477325,0.43741336,positive
lf,0.33526766,0.57100147,0.0937309,positive
lf,0.22895545,0.087397,0.6836476,positive
lf,0.17490242,0.17881376,0.64628386,positive
lf,0.10631296,0.021920146,0.87176687,positive
lf,0.2955863,0.29483393,0.40957975,positive
lf,0.36323458,0.09275902,0.54400635,positive
lf,0.25170207,0.06489227,0.68340564,positive
lf,0.32273117,0.06370611,0.6135627,positive
lf,0.3192721,0.0822511,0.5984768,positive
lf,0.1819156,0.37332547,0.4447589,positive
lf,0.40524453,0.41956845,0.17518707,positive
lf,0.4305175,0.032555662,0.53692687,positive
lf,0.8358376,0.10495259,0.059209876,positive
lf,0.30245462,0.033778716,0.6637667,positive
lf,0.23318836,0.09761124,0.6692004,positive
lf,0.19854425,0.073851146,0.7276047,positive
lf,0.15713477,0.48952705,0.35333818,positive
lf,0.21263611,0.033671796,0.7536921,positive
lf,0.18235669,0.2206242,0.59701914,positive
lf,0.17952563,0.58739686,0.23307748,positive
lf,0.40805683,0.03410739,0.5578358,positive
lf,0.2321637,0.1191681,0.6486682,positive
lf,0.33889392,0.22017556,0.44093052,positive
lf,0.16130239,0.4021887,0.43650898,positive
lf,0.27324718,0.13946488,0.5872879,positive
lf,0.06534015,0.10629645,0.8283634,positive
lf,0.39078557,0.19369067,0.41552377,positive
lf,0.21850109,0.22767635,0.5538226,positive
lf,0.17109114,0.13118486,0.6977239,positive
lf,0.4686622,0.07931913,0.4520187,positive
lf,0.29800797,0.05428425,0.6477078,positive
lf,0.20891818,0.04939061,0.74169123,positive
lf,0.27491078,0.1284636,0.5966256,positive
lf,0.26286778,0.25557303,0.4815592,positive
lf,0.23037285,0.074561544,0.6950656,positive
lf,0.223324,0.66411686,0.112559184,positive
lf,0.5336847,0.16644141,0.29987386,positive
lf,0.25832853,0.20885736,0.53281415,positive
lf,0.47382137,0.040967435,0.48521122,positive
lf,0.2064905,0.5257143,0.2677953,positive
lf,0.5721169,0.2590972,0.16878596,positive
lf,0.1297279,0.14067641,0.72959566,positive
lf,0.3291728,0.41028818,0.26053905,positive
lf,0.054782994,0.07758463,0.8676323,positive
lf,0.36922836,0.121617354,0.50915426,positive
lf,0.0636397,0.8830582,0.05330207,positive
lf,0.28454483,0.024279378,0.69117576,positive
lf,0.36798415,0.080280565,0.55173534,positive
lf,0.2565884,0.02703266,0.7163789,positive
lf,0.337634,0.3980402,0.26432586,positive
lf,0.2477304,0.7024029,0.04986678,positive
lf,0.45009357,0.037477136,0.51242924,positive
lf,0.18012507,0.10423104,0.71564394,positive
lf,0.16304478,0.12151538,0.71543986,positive
lf,0.5814214,0.21520706,0.20337157,positive
lf,0.08245757,0.08951564,0.8280267,positive
lf,0.06956508,0.22295137,0.70748353,positive
lf,0.3908815,0.0338698,0.5752487,positive
lf,0.22947593,0.29393896,0.47658512,positive
lf,0.087224424,0.55296636,0.3598092,positive
lf,0.50827724,0.046508588,0.44521406,positive
lf,0.36147967,0.035437126,0.60308325,positive
lf,0.3215979,0.39332998,0.28507218,positive
lf,0.14080606,0.5011646,0.3580293,positive
lf,0.40805683,0.03410739,0.5578358,positive
lf,0.14040451,0.25960106,0.5999944,positive
lf,0.17237344,0.038037285,0.78958935,positive
lf,0.25524253,0.44724268,0.2975148,positive
lf,0.07811046,0.026197556,0.895692,positive
lf,0.58409595,0.086127065,0.32977694,positive
lf,0.7096106,0.024184907,0.26620454,positive
lf,0.2196156,0.42307973,0.35730472,positive
lf,0.21433748,0.10618076,0.67948174,positive
