features,negative,neutral,positive,label
we,0.25911212,0.32553312,0.41535476,positive
we,0.1273361,0.26845095,0.60421294,positive
we,0.42086893,0.15895505,0.42017603,positive
we,0.35810617,0.17812978,0.463764,positive
we,0.18209639,0.3080038,0.50989985,positive
we,0.20735605,0.71768546,0.07495844,positive
we,0.17859657,0.68728924,0.13411418,positive
we,0.25204128,0.23758829,0.5103704,positive
we,0.66605914,0.21650413,0.11743677,positive
we,0.2716887,0.16004975,0.5682615,positive
we,0.10852037,0.5737962,0.3176835,positive
we,0.28323266,0.58645976,0.13030751,positive
we,0.17015958,0.6042558,0.22558455,positive
we,0.23216404,0.45890856,0.30892736,positive
we,0.62137735,0.11428005,0.26434264,positive
we,0.21379834,0.23534024,0.5508615,positive
we,0.30455953,0.038067535,0.6573729,positive
we,0.8519239,0.069943115,0.0781331,positive
we,0.33545968,0.59310377,0.07143648,positive
we,0.078359164,0.7322279,0.18941297,positive
we,0.35917565,0.41127518,0.22954914,positive
we,0.7482882,0.07289468,0.17881714,positive
we,0.14318258,0.44925424,0.40756318,positive
we,0.46882245,0.105998114,0.4251795,positive
we,0.12996021,0.21409038,0.6559494,positive
we,0.35389692,0.3283795,0.3177236,positive
we,0.067293644,0.83901143,0.09369494,positive
we,0.21802838,0.68827,0.09370161,positive
we,0.28967014,0.51643705,0.19389285,positive
we,0.4215205,0.46998838,0.10849118,positive
we,0.24866404,0.46061772,0.29071817,positive
we,0.108697355,0.74650586,0.14479677,positive
we,0.27644727,0.55849594,0.16505684,positive
we,0.15864463,0.12342968,0.71792567,positive
we,0.3888249,0.357823,0.2533521,positive
we,0.53873545,0.32078215,0.14048244,positive
we,0.24756922,0.64911216,0.10331857,positive
we,0.17792764,0.23928519,0.5827872,positive
we,0.19081119,0.42212746,0.3870614,positive
we,0.10374786,0.79673153,0.09952054,positive
we,0.5255844,0.27046323,0.20395231,positive
we,0.17971237,0.5744101,0.24587758,positive
we,0.15749839,0.14247224,0.7000294,positive
we,0.08344491,0.70143265,0.21512246,positive
we,0.36534938,0.22277206,0.41187853,positive
we,0.64517915,0.041138202,0.31368262,positive
we,0.31823486,0.22860888,0.45315623,positive
we,0.1446873,0.48714593,0.36816671,positive
we,0.056263756,0.88618165,0.057554565,positive
we,0.47223592,0.38678008,0.140984,positive
we,0.1578795,0.75702286,0.0850976,positive
we,0.16530749,0.5129108,0.32178172,positive
we,0.18043055,0.050059147,0.7695103,positive
we,0.24371944,0.49227968,0.2640009,positive
we,0.10647973,0.8480207,0.045499604,positive
we,0.068605274,0.76830673,0.16308798,positive
we,0.4294788,0.25968012,0.31084114,positive
we,0.3237437,0.34923792,0.32701844,positive
we,0.19965497,0.6778363,0.12250875,positive
we,0.45874137,0.47254348,0.06871518,positive
we,0.43690372,0.32514256,0.23795371,positive
we,0.28925216,0.2989589,0.4117889,positive
we,0.18871103,0.24766639,0.5636226,positive
we,0.20019762,0.28413102,0.5156714,positive
we,0.20162654,0.661809,0.13656446,positive
we,0.3033432,0.52412426,0.17253247,positive
we,0.12215553,0.4886128,0.38923174,positive
we,0.34264475,0.5535735,0.10378178,positive
we,0.23040251,0.18241149,0.587186,positive
we,0.49301326,0.12792803,0.3790587,positive
we,0.52148086,0.26399863,0.21452045,positive
we,0.75865865,0.22978318,0.011558149,positive
we,0.06874087,0.85760844,0.07365062,positive
we,0.47343823,0.15070236,0.3758594,positive
we,0.35200498,0.523819,0.12417597,positive
we,0.21195829,0.26734772,0.520694,positive
we,0.08306219,0.864406,0.05253185,positive
we,0.16536963,0.81625485,0.018375523,positive
we,0.20041418,0.099703014,0.69988275,positive
we,0.24588227,0.59818566,0.15593208,positive
we,0.18938631,0.12366453,0.68694913,positive
we,0.48364943,0.11273352,0.4036171,positive
we,0.12984052,0.69138706,0.17877243,positive
we,0.2017588,0.6770495,0.12119167,positive
we,0.26654917,0.69331294,0.04013793,positive
we,0.26172122,0.6016311,0.13664764,positive
we,0.16268533,0.7282792,0.109035484,positive
we,0.33368748,0.32789138,0.33842117,positive
we,0.39851096,0.47791523,0.12357385,positive
we,0.8916281,0.05161526,0.056756675,positive
we,0.22584255,0.07074083,0.70341665,positive
we,0.5568743,0.22868063,0.21444504,positive
we,0.1702304,0.05795304,0.7718165,positive
we,0.55750334,0.33004144,0.11245516,positive
we,0.13153176,0.76629865,0.102169596,positive
we,0.16663635,0.01832627,0.8150374,positive
we,0.13016589,0.6997108,0.17012335,positive
we,0.15731157,0.603232,0.23945643,positive
we,0.19949573,0.43349156,0.36701274,positive
we,0.19802015,0.717874,0.08410591,positive
we,0.36249363,0.44248134,0.19502509,positive
we,0.08865357,0.0702299,0.8411165,positive
we,0.12423461,0.7388989,0.13686647,positive
we,0.32556343,0.58940315,0.08503335,positive
we,0.4485335,0.06095819,0.4905083,positive
we,0.031953834,0.89791715,0.070129015,positive
we,0.85980356,0.020126255,0.12007025,positive
we,0.10339327,0.7367853,0.15982136,positive
we,0.4837635,0.3153362,0.20090026,positive
we,0.07761094,0.34748557,0.5749035,positive
we,0.064998776,0.23000748,0.7049938,positive
we,0.22177653,0.43268424,0.3455392,positive
we,0.5668995,0.21226123,0.22083928,positive
we,0.8211291,0.019801004,0.15906991,positive
we,0.37244427,0.22632481,0.40123093,positive
we,0.31995007,0.17137025,0.5086797,positive
we,0.21369591,0.69640255,0.08990154,positive
we,0.044587348,0.89166826,0.063744456,positive
we,0.3737392,0.4092056,0.21705525,positive
we,0.065316826,0.051581725,0.88310146,positive
we,0.17875579,0.7821298,0.039114457,positive
we,0.81530297,0.16251439,0.02218261,positive
we,0.25482643,0.22194542,0.52322817,positive
we,0.34287328,0.5989872,0.05813952,positive
we,0.680408,0.16645063,0.15314135,positive
we,0.16455525,0.5732693,0.26217544,positive
we,0.31843722,0.33199772,0.34956506,positive
we,0.04313293,0.92929155,0.02757555,positive
we,0.29933617,0.23965158,0.4610122,positive
we,0.13087703,0.8387453,0.030377608,positive
we,0.17753509,0.19768791,0.62477696,positive
we,0.0779689,0.66764987,0.2543812,positive
we,0.7061824,0.116456896,0.17736068,positive
we,0.52682894,0.3706238,0.102547266,positive
we,0.20232108,0.34776065,0.4499183,positive
we,0.25237885,0.23228993,0.5153312,positive
we,0.22483131,0.25898552,0.51618314,positive
we,0.4469602,0.08618079,0.46685898,positive
we,0.4978672,0.34148127,0.16065161,positive
we,0.11953076,0.017757537,0.86271167,positive
we,0.40052915,0.45122454,0.14824633,positive
we,0.562024,0.18821272,0.24976324,positive
we,0.3145634,0.17385404,0.5115826,positive
we,0.6516857,0.24529994,0.103014365,positive
we,0.55916387,0.12078478,0.32005128,positive
we,0.17254959,0.6921216,0.13532884,positive
we,0.15043901,0.60736287,0.24219818,positive
we,0.1543925,0.1469387,0.69866884,positive
we,0.3593133,0.40067536,0.24001133,positive
we,0.29277804,0.3156161,0.39160594,positive
we,0.23626749,0.46272793,0.3010045,positive
we,0.69606745,0.24466674,0.059265826,positive
we,0.18534167,0.5496192,0.26503915,positive
we,0.3006487,0.14731997,0.55203134,positive
we,0.12667754,0.6017219,0.27160063,positive
we,0.07886413,0.42322543,0.49791044,positive
we,0.15199547,0.82531726,0.02268734,positive
we,0.5766063,0.31202057,0.11137313,positive
we,0.26751494,0.2553888,0.47709632,positive
we,0.3792588,0.56000715,0.060733993,positive
we,0.23429051,0.19444431,0.5712652,positive
we,0.63598835,0.123614945,0.24039671,positive
we,0.16583174,0.18798031,0.64618796,positive
we,0.2817338,0.23108073,0.48718542,positive
we,0.6233451,0.26104385,0.11561108,positive
we,0.20425309,0.68707216,0.10867479,positive
we,0.5843726,0.040542416,0.37508494,positive
we,0.061938915,0.8957106,0.04235059,positive
we,0.20866482,0.65826434,0.13307084,positive
we,0.30239293,0.43267766,0.2649294,positive
we,0.0777416,0.8484419,0.07381647,positive
we,0.34672135,0.43950257,0.21377607,positive
we,0.23614806,0.6718548,0.09199725,positive
we,0.29504502,0.5532104,0.1517447,positive
we,0.12781832,0.6479654,0.22421625,positive
we,0.5953191,0.27207458,0.1326063,positive
we,0.19732948,0.4255327,0.37713784,positive
we,0.5498512,0.22008005,0.23006879,positive
we,0.08798057,0.87960726,0.032412156,positive
we,0.1036156,0.8134008,0.082983695,positive
we,0.09444024,0.7852887,0.120271005,positive
we,0.59160733,0.33189097,0.076501764,positive
we,0.5543782,0.27790308,0.16771871,positive
we,0.56118834,0.26328805,0.17552362,positive
we,0.3818515,0.5116758,0.1064727,positive
we,0.1969228,0.6101108,0.19296636,positive
we,0.24661537,0.3986061,0.35477853,positive
we,0.4863257,0.09129874,0.4223756,positive
we,0.17496747,0.39774778,0.42728475,positive
we,0.37605405,0.031864204,0.5920818,positive
we,0.20454913,0.614998,0.18045288,positive
we,0.15661873,0.19983087,0.64355046,positive
we,0.17327665,0.59157735,0.235146,positive
we,0.31162128,0.47139898,0.2169798,positive
we,0.15436246,0.6845372,0.16110037,positive
we,0.093178004,0.80126804,0.10555393,positive
we,0.40468,0.29321492,0.30210504,positive
we,0.24089685,0.049312506,0.70979065,positive
we,0.21112078,0.4263108,0.36256847,positive
we,0.15925473,0.51542675,0.32531846,positive
we,0.22911811,0.19503331,0.5758485,positive
we,0.55595595,0.31845388,0.12559013,positive
we,0.48788562,0.040584613,0.47152978,positive
we,0.1725847,0.6391185,0.18829677,positive
we,0.20647429,0.22081864,0.5727071,positive
we,0.36345184,0.11523553,0.52131265,positive
we,0.40929982,0.18166235,0.40903777,positive
we,0.13090324,0.010374969,0.85872185,positive
we,0.21672279,0.45243263,0.33084452,positive
we,0.5083078,0.08073272,0.41095942,positive
we,0.095672116,0.014403762,0.8899241,positive
we,0.15106426,0.005828819,0.8431069,positive
we,0.4799176,0.16635911,0.35372323,positive
we,0.5664735,0.1357129,0.2978136,positive
we,0.18424085,0.06040451,0.7553546,positive
we,0.062422734,0.56439316,0.37318406,positive
we,0.08826025,0.14755085,0.76418895,positive
we,0.24103473,0.35536352,0.40360174,positive
we,0.179302,0.30888012,0.51181793,positive
we,0.04151672,0.900942,0.057541348,positive
we,0.552648,0.17848271,0.26886922,positive
we,0.63562983,0.043856416,0.32051373,positive
we,0.07069393,0.003926865,0.9253792,positive
we,0.30179828,0.018344067,0.6798577,positive
we,0.23200493,0.5285873,0.2394078,positive
we,0.18635033,0.012592995,0.8010567,positive
we,0.9594999,0.02269037,0.017809728,positive
we,0.8914178,0.024916919,0.08366531,positive
we,0.07489216,0.62795126,0.2971566,positive
we,0.45473415,0.30649707,0.23876882,positive
we,0.54009604,0.10637754,0.3535264,positive
we,0.36360478,0.19406182,0.44233337,positive
we,0.57234615,0.115924224,0.3117296,positive
we,0.149394,0.6281613,0.22244476,positive
we,0.47857073,0.12999816,0.391431,positive
we,0.053895652,0.010469799,0.9356345,positive
we,0.20416819,0.016065257,0.77976656,positive
we,0.28994513,0.09539538,0.6146595,positive
we,0.41905096,0.08932158,0.4916274,positive
we,0.88237745,0.01706533,0.100557186,positive
we,0.22981498,0.063114055,0.70707095,positive
we,0.6091361,0.110574424,0.2802894,positive
we,0.13401493,0.090563424,0.7754216,positive
we,0.22551648,0.069954775,0.70452875,positive
we,0.32362857,0.5126321,0.16373935,positive
we,0.23095813,0.13663332,0.63240856,positive
we,0.13819726,0.08010303,0.7816997,positive
we,0.66748714,0.029479701,0.30303308,positive
we,0.45381758,0.14026308,0.40591934,positive
we,0.14309262,0.031007616,0.8258998,positive
we,0.4273839,0.11887733,0.45373878,positive
we,0.31123802,0.3990974,0.2896645,positive
we,0.055549894,0.91025394,0.034196135,positive
we,0.4553893,0.11854821,0.4260625,positive
we,0.20557354,0.6795373,0.11488915,positive
we,0.28356412,0.044167545,0.6722683,positive
we,0.24862356,0.20790586,0.54347056,positive
we,0.16216029,0.043701097,0.79413855,positive
we,0.3313625,0.15914817,0.50948936,positive
we,0.25735334,0.10588471,0.6367619,positive
we,0.49816617,0.322759,0.17907484,positive
we,0.22822766,0.28181544,0.48995692,positive
we,0.12449678,0.15544245,0.7200607,positive
we,0.43574315,0.23866704,0.3255899,positive
we,0.09237782,0.42007288,0.48754922,positive
we,0.07726659,0.032641586,0.89009184,positive
we,0.84417397,0.07219647,0.08362951,positive
we,0.022229997,0.02685397,0.950916,positive
we,0.3513489,0.01703353,0.63161755,positive
we,0.22794686,0.059983496,0.7120697,positive
we,0.08153533,0.019266775,0.8991979,positive
we,0.28721294,0.3120774,0.40070966,positive
we,0.42859465,0.3747552,0.19665013,positive
we,0.62520224,0.28493318,0.08986458,positive
we,0.098675676,0.048979677,0.85234463,positive
we,0.09782413,0.008918696,0.8932572,positive
we,0.15776587,0.03817898,0.80405515,positive
we,0.4155537,0.10041321,0.48403302,positive
we,0.05990426,0.054274585,0.88582116,positive
we,0.55761784,0.085613176,0.356769,positive
we,0.48010632,0.41932833,0.1005653,positive
we,0.31552356,0.020707037,0.66376936,positive
we,0.25030088,0.024516147,0.725183,positive
we,0.2869184,0.26655814,0.4465235,positive
we,0.028334992,0.0037445473,0.9679204,positive
we,0.6227833,0.01067368,0.36654297,positive
we,0.70682275,0.021148967,0.27202827,positive
we,0.39496025,0.021215493,0.5838242,positive
we,0.06304422,0.008584415,0.92837137,positive
we,0.059004083,0.009629621,0.9313663,positive
we,0.111604735,0.01597739,0.8724179,positive
we,0.1496738,0.25162867,0.5986975,positive
we,0.20858057,0.12028928,0.67113006,positive
we,0.07342219,0.01080988,0.9157679,positive
we,0.15127878,0.024810743,0.8239105,positive
we,0.64468807,0.06862217,0.2866897,positive
we,0.82831156,0.05418805,0.11750032,positive
we,0.3470822,0.17611614,0.47680166,positive
we,0.316477,0.16129537,0.52222764,positive
we,0.57613534,0.023746802,0.40011775,positive
we,0.21464066,0.099347346,0.68601197,positive
we,0.28641787,0.05556735,0.6580148,positive
we,0.108912446,0.020103324,0.87098426,positive
we,0.36029568,0.045200814,0.59450346,positive
we,0.114056416,0.013854552,0.872089,positive
we,0.13817133,0.58199465,0.27983403,positive
we,0.19388554,0.7509951,0.05511933,positive
we,0.41619337,0.05701051,0.5267961,positive
we,0.44374147,0.08539828,0.4708602,positive
we,0.11156739,0.0033263844,0.8851062,positive
we,0.33021545,0.033459786,0.63632476,positive
we,0.32780164,0.022782087,0.64941627,positive
we,0.101991266,0.19021012,0.70779866,positive
we,0.07774742,0.013931911,0.9083206,positive
we,0.2053757,0.03675884,0.7578654,positive
we,0.1982444,0.30547795,0.49627766,positive
we,0.22809757,0.02622512,0.7456773,positive
we,0.3680073,0.11031702,0.52167565,positive
we,0.16650729,0.07838436,0.75510836,positive
we,0.2478633,0.10070511,0.6514316,positive
we,0.25276998,0.119416095,0.62781394,positive
we,0.11421566,0.3623993,0.52338505,positive
we,0.14604793,0.038976144,0.8149759,positive
we,0.267127,0.41502026,0.3178527,positive
we,0.0933648,0.037142597,0.8694926,positive
we,0.13956025,0.06351498,0.7969247,positive
we,0.41871056,0.018938899,0.5623506,positive
we,0.5625171,0.14735517,0.29012775,positive
we,0.121897385,0.041566975,0.83653563,positive
we,0.775191,0.09170033,0.13310862,positive
we,0.39925852,0.07066848,0.530073,positive
we,0.4599461,0.29695904,0.24309495,positive
we,0.67128366,0.13679557,0.1919208,positive
we,0.30426204,0.4445967,0.25114125,positive
we,0.40553892,0.045358565,0.54910254,positive
we,0.2222171,0.60021746,0.1775655,positive
we,0.1545341,0.3781958,0.46727008,positive
we,0.37798104,0.016405791,0.6056132,positive
we,0.39570498,0.14015646,0.46413854,positive
we,0.1803325,0.11520428,0.70446324,positive
we,0.26165453,0.1910094,0.54733604,positive
we,0.1646677,0.44318283,0.39214948,positive
we,0.07531054,0.012022119,0.9126673,positive
we,0.38978294,0.19146076,0.41875634,positive
we,0.101008646,0.0071371943,0.89185417,positive
we,0.33696178,0.5063027,0.15673545,positive
we,0.54207736,0.061779372,0.39614332,positive
we,0.40402538,0.051588677,0.5443859,positive
we,0.15531287,0.09926324,0.74542385,positive
we,0.0617615,0.11761001,0.82062846,positive
we,0.28195783,0.07609288,0.64194936,positive
we,0.09756445,0.07134715,0.8310885,positive
we,0.2401872,0.19101611,0.5687967,positive
we,0.065155655,0.008250056,0.92659426,positive
we,0.23818594,0.18364753,0.5781665,positive
we,0.27326038,0.11947697,0.6072627,positive
we,0.07725264,0.014793033,0.90795434,positive
we,0.04067768,0.00382146,0.9555009,positive
we,0.12282678,0.5994713,0.27770194,positive
we,0.3987316,0.12155556,0.47971284,positive
we,0.22809757,0.02622512,0.7456773,positive
we,0.35993186,0.22436357,0.4157046,positive
we,0.18836094,0.13997929,0.67165977,positive
we,0.18010621,0.06406587,0.75582796,positive
we,0.25329036,0.12548208,0.6212276,positive
we,0.16795959,0.04023184,0.79180855,positive
we,0.28621155,0.085412495,0.62837595,positive
we,0.12465841,0.24915946,0.62618214,positive
we,0.14030668,0.37863302,0.4810603,positive
we,0.4466262,0.15243733,0.40093642,positive
we,0.18520403,0.03312288,0.78167313,positive
we,0.10022518,0.29760984,0.602165,positive
we,0.192323,0.64305705,0.16461997,positive
we,0.26484498,0.036334455,0.6988206,positive
we,0.17903918,0.04485616,0.7761047,positive
we,0.04025036,0.027273186,0.9324765,positive
we,0.05125214,0.83169955,0.11704835,positive
we,0.15371755,0.32572216,0.5205603,positive
we,0.28521192,0.16680768,0.5479804,positive
we,0.45993546,0.043225277,0.49683926,positive
we,0.4032637,0.13910234,0.45763397,positive
we,0.34715655,0.023980258,0.6288632,positive
we,0.55771625,0.12354807,0.31873563,positive
we,0.42131978,0.4418374,0.13684282,positive
we,0.18110643,0.57190186,0.24699166,positive
we,0.23286128,0.43769377,0.3294449,positive
we,0.19123437,0.01967031,0.78909534,positive
we,0.41915554,0.02852556,0.5523189,positive
we,0.051128212,0.0012949524,0.9475769,positive
we,0.45923722,0.38330173,0.15746105,positive
we,0.10189661,0.05855748,0.83954585,positive
we,0.108663574,0.46870407,0.4226323,positive
we,0.21012402,0.02144108,0.7684349,positive
we,0.13524884,0.029939715,0.83481145,positive
