features,negative,neutral,positive,label
se,0.11157243,0.30283234,0.58559525,positive
se,0.03100338,0.7725505,0.19644603,positive
se,0.075102806,0.5476516,0.37724558,positive
se,0.4157872,0.3326295,0.25158334,positive
se,0.45812866,0.26600662,0.2758647,positive
se,0.111410215,0.34306452,0.54552525,positive
se,0.08918201,0.72243166,0.18838632,positive
se,0.15326035,0.098317735,0.74842197,positive
se,0.118572414,0.2816864,0.5997412,positive
se,0.17909394,0.46118295,0.35972315,positive
se,0.015342908,0.05448232,0.93017477,positive
se,0.27542657,0.14020745,0.584366,positive
se,0.31702918,0.49333057,0.18964022,positive
se,0.17161025,0.60901475,0.21937504,positive
se,0.6134103,0.18322033,0.20336941,positive
se,0.04050502,0.15813197,0.801363,positive
se,0.22915424,0.4099181,0.36092764,positive
se,0.2926336,0.5149108,0.19245562,positive
se,0.05744666,0.74167615,0.20087723,positive
se,0.30503103,0.281791,0.41317803,positive
se,0.30268127,0.23980631,0.4575124,positive
se,0.17789008,0.116238594,0.7058714,positive
se,0.058703367,0.2893237,0.65197295,positive
se,0.18609448,0.41334844,0.4005571,positive
se,0.23675719,0.22011271,0.5431301,positive
se,0.061008833,0.28506985,0.65392125,positive
se,0.17320964,0.18689236,0.63989794,positive
se,0.32898584,0.3248205,0.3461936,positive
se,0.1349054,0.599923,0.26517156,positive
se,0.39955133,0.15246777,0.44798088,positive
se,0.13002795,0.48687914,0.38309297,positive
se,0.179308,0.15192696,0.668765,positive
se,0.16629758,0.39611155,0.43759087,positive
se,0.18791968,0.18610105,0.62597924,positive
se,0.37529507,0.17527749,0.44942743,positive
se,0.4151648,0.1608066,0.4240286,positive
se,0.041372053,0.061024528,0.8976034,positive
se,0.19809061,0.580344,0.22156526,positive
se,0.14239892,0.617973,0.23962805,positive
se,0.17473839,0.11741668,0.7078449,positive
se,0.458715,0.36325395,0.17803107,positive
se,0.53289425,0.16452563,0.3025802,positive
se,0.045533247,0.73379374,0.22067295,positive
se,0.24105099,0.2526871,0.5062619,positive
se,0.14254606,0.52190983,0.33554402,positive
se,0.14852017,0.25245178,0.599028,positive
se,0.34983015,0.17637667,0.47379315,positive
se,0.035267465,0.03767682,0.92705566,positive
se,0.102139205,0.54026574,0.357595,positive
se,0.03109219,0.25311455,0.7157933,positive
se,0.3103928,0.16220695,0.5274002,positive
se,0.58466995,0.19210751,0.22322251,positive
se,0.04583958,0.17159805,0.7825624,positive
se,0.3256015,0.29219636,0.38220215,positive
se,0.36847886,0.17621037,0.4553107,positive
se,0.3577671,0.3008949,0.34133804,positive
se,0.17905748,0.39642766,0.4245148,positive
se,0.2657078,0.48121127,0.25308087,positive
se,0.20168504,0.29384568,0.5044693,positive
se,0.17209333,0.69903016,0.12887657,positive
se,0.07786038,0.50871634,0.41342327,positive
se,0.11675691,0.22311878,0.6601243,positive
se,0.2540072,0.16643001,0.5795627,positive
se,0.07278531,0.4650337,0.46218097,positive
se,0.26089713,0.58354855,0.1555543,positive
se,0.6889865,0.2616219,0.049391646,positive
se,0.13466276,0.7137295,0.15160768,positive
se,0.4079083,0.35961956,0.23247212,positive
se,0.4010218,0.23197867,0.36699945,positive
se,0.10575714,0.26444104,0.62980175,positive
se,0.6099825,0.108497925,0.28151962,positive
se,0.2952936,0.12320263,0.5815038,positive
se,0.07226663,0.6003985,0.3273349,positive
se,0.31179023,0.45142195,0.23678777,positive
se,0.050632816,0.28899392,0.6603733,positive
se,0.43701902,0.38104463,0.18193634,positive
se,0.14592646,0.62113184,0.23294172,positive
se,0.103396714,0.69165665,0.20494668,positive
se,0.051821213,0.14527945,0.80289936,positive
se,0.12643933,0.32124835,0.5523123,positive
se,0.08289884,0.14030275,0.7767984,positive
se,0.08717053,0.316329,0.5965005,positive
se,0.0034412155,0.011812742,0.984746,positive
se,0.27224466,0.46877265,0.25898272,positive
se,0.086882286,0.50461054,0.40850717,positive
se,0.010794659,0.111124344,0.87808096,positive
se,0.30122533,0.47377515,0.22499944,positive
se,0.16214828,0.36441714,0.47343463,positive
se,0.35559615,0.27547997,0.36892384,positive
se,0.13153796,0.26504806,0.603414,positive
se,0.20857903,0.54837996,0.24304101,positive
se,0.053164393,0.49229002,0.45454565,positive
se,0.05252046,0.2857286,0.6617509,positive
se,0.44842842,0.24338493,0.30818665,positive
se,0.21300705,0.33470866,0.45228434,positive
se,0.2724703,0.32114083,0.40638885,positive
se,0.2916742,0.44353187,0.2647939,positive
se,0.2126703,0.6467728,0.14055686,positive
se,0.052402064,0.37788823,0.56970966,positive
se,0.071153365,0.27951804,0.6493286,positive
se,0.14373222,0.14352635,0.71274143,positive
se,0.4048112,0.29257762,0.30261117,positive
se,0.70825213,0.074350536,0.21739726,positive
se,0.013776324,0.070214555,0.9160091,positive
se,0.36546355,0.196292,0.4382445,positive
se,0.33356747,0.23022173,0.43621078,positive
se,0.12497654,0.039584704,0.8354388,positive
se,0.1451183,0.4260727,0.42880905,positive
se,0.4411123,0.17568658,0.38320112,positive
se,0.22531754,0.2912015,0.48348093,positive
se,0.3315615,0.34771368,0.32072484,positive
se,0.31937847,0.24246259,0.43815893,positive
se,0.6875418,0.1070499,0.20540826,positive
se,0.11199628,0.29563406,0.5923696,positive
se,0.08483461,0.31813914,0.5970262,positive
se,0.121683724,0.32950142,0.54881483,positive
se,0.30746233,0.3507399,0.34179774,positive
se,0.1463527,0.79216444,0.061482836,positive
se,0.25482333,0.30338094,0.44179568,positive
se,0.19567254,0.16335085,0.6409766,positive
se,0.010346121,0.11697285,0.872681,positive
se,0.3850822,0.34297585,0.27194193,positive
se,0.12555143,0.24397759,0.630471,positive
se,0.2797784,0.20626935,0.51395226,positive
se,0.27704015,0.32583657,0.39712328,positive
se,0.07815112,0.7548058,0.16704313,positive
se,0.16633071,0.67473835,0.15893091,positive
se,0.08881976,0.6259626,0.2852177,positive
se,0.12941684,0.5414207,0.3291625,positive
se,0.2309168,0.36041385,0.40866935,positive
se,0.2983699,0.34403998,0.3575901,positive
se,0.2223637,0.24903095,0.5286054,positive
se,0.2028559,0.5030993,0.2940447,positive
se,0.10014651,0.44259295,0.45726052,positive
se,0.2597203,0.51246,0.22781973,positive
se,0.32417268,0.2420966,0.43373072,positive
se,0.1707312,0.43015477,0.39911413,positive
se,0.28366837,0.26761153,0.44872007,positive
se,0.4955925,0.25730363,0.24710381,positive
se,0.38628647,0.2996878,0.31402564,positive
se,0.08717784,0.6440053,0.26881683,positive
se,0.3676813,0.42081463,0.21150413,positive
se,0.5215973,0.22457673,0.25382584,positive
se,0.16171756,0.58196384,0.2563187,positive
se,0.2828548,0.16295142,0.55419374,positive
se,0.114699505,0.35520408,0.5300965,positive
se,0.18874007,0.29305524,0.5182047,positive
se,0.18031622,0.6163372,0.20334652,positive
se,0.2164018,0.59222734,0.19137079,positive
se,0.1850305,0.52845156,0.28651795,positive
se,0.33611804,0.48095024,0.1829317,positive
se,0.14714766,0.44383436,0.40901792,positive
se,0.21545644,0.52997345,0.25457013,positive
se,0.49788928,0.27496055,0.22715008,positive
se,0.018886205,0.2060033,0.77511054,positive
se,0.17617512,0.33250475,0.49132016,positive
se,0.49121338,0.30995703,0.19882952,positive
se,0.35744172,0.5638521,0.07870623,positive
se,0.17420866,0.45537022,0.37042114,positive
se,0.1459876,0.42054537,0.43346712,positive
se,0.11415512,0.771246,0.11459889,positive
se,0.53385,0.24837945,0.21777055,positive
se,0.16171926,0.4446486,0.39363208,positive
se,0.051364176,0.4042998,0.544336,positive
se,0.14706789,0.47288078,0.38005134,positive
se,0.48794642,0.23541924,0.2766343,positive
se,0.20256633,0.17160816,0.62582546,positive
se,0.30688494,0.3255356,0.36757943,positive
se,0.17360246,0.4017118,0.42468572,positive
se,0.07323677,0.6081016,0.31866157,positive
se,0.46034566,0.3002627,0.23939167,positive
se,0.21308282,0.58804435,0.19887282,positive
se,0.22596543,0.52608013,0.24795441,positive
se,0.35943514,0.18044542,0.46011952,positive
se,0.2732826,0.43965223,0.28706512,positive
se,0.12714776,0.68577343,0.1870788,positive
se,0.19524379,0.61255974,0.19219649,positive
se,0.44607273,0.31075865,0.24316867,positive
se,0.3371022,0.20897646,0.45392123,positive
se,0.35669926,0.35993677,0.28336394,positive
se,0.37782285,0.41569847,0.20647871,positive
se,0.31258264,0.53355163,0.1538657,positive
se,0.18185441,0.2942788,0.52386683,positive
se,0.46499106,0.258204,0.276805,positive
se,0.35832423,0.37745422,0.26422155,positive
se,0.2744508,0.51798004,0.20756912,positive
se,0.14309274,0.51837546,0.33853176,positive
se,0.15903617,0.7467063,0.094257474,positive
se,0.1880591,0.5191229,0.292818,positive
se,0.015382895,0.33408716,0.6505299,positive
se,0.46691838,0.27410424,0.25897735,positive
se,0.31749028,0.36282068,0.319689,positive
se,0.570775,0.27393556,0.15528953,positive
se,0.061871186,0.8180116,0.1201173,positive
se,0.19700202,0.3740042,0.4289938,positive
se,0.35130864,0.49940133,0.14929004,positive
se,0.54281217,0.31206065,0.1451272,positive
se,0.13526247,0.74572927,0.11900825,positive
se,0.20135364,0.6936132,0.10503317,positive
se,0.01805652,0.118760645,0.8631829,positive
se,0.26625177,0.47520083,0.25854737,positive
se,0.4607824,0.25650617,0.2827115,positive
se,0.3396018,0.23236717,0.428031,positive
se,0.073203966,0.34042984,0.5863662,positive
se,0.18089505,0.60225266,0.21685232,positive
se,0.28309777,0.5931047,0.12379754,positive
se,0.08499051,0.72845846,0.18655106,positive
se,0.4041182,0.4113554,0.18452641,positive
se,0.19336598,0.40964448,0.39698958,positive
se,0.13193534,0.75276184,0.11530274,positive
se,0.71748936,0.11872874,0.1637819,positive
se,0.10191976,0.18185504,0.7162252,positive
se,0.2869906,0.27955183,0.4334576,positive
se,0.16408929,0.22781284,0.60809785,positive
se,0.28735042,0.55921096,0.15343872,positive
se,0.18725386,0.68600094,0.12674516,positive
se,0.28541893,0.20212056,0.51246053,positive
se,0.27961168,0.50779253,0.21259578,positive
se,0.16145636,0.53954756,0.29899606,positive
se,0.1269319,0.4414831,0.43158498,positive
se,0.7310892,0.17596366,0.09294712,positive
se,0.15999115,0.5861063,0.25390247,positive
se,0.10199285,0.2169284,0.68107873,positive
se,0.19587909,0.514144,0.28997695,positive
se,0.19133186,0.5439839,0.26468423,positive
se,0.3050246,0.08296103,0.61201435,positive
se,0.08458742,0.79133785,0.12407473,positive
se,0.84961885,0.04732757,0.10305358,positive
se,0.1777859,0.5737822,0.24843188,positive
se,0.30920067,0.28688213,0.4039172,positive
se,0.1082301,0.3706672,0.5211027,positive
se,0.16591011,0.52306676,0.31102312,positive
se,0.3464522,0.45971707,0.19383068,positive
se,0.5702516,0.25530043,0.17444806,positive
se,0.4879424,0.15429552,0.35776207,positive
se,0.32890642,0.25030234,0.42079124,positive
se,0.19882171,0.43819126,0.362987,positive
se,0.19435333,0.6183881,0.18725857,positive
se,0.058253124,0.5693808,0.3723661,positive
se,0.3356319,0.5556004,0.108767726,positive
se,0.026277019,0.07896593,0.8947571,positive
se,0.20656295,0.6078051,0.18563204,positive
se,0.1865224,0.64683664,0.16664097,positive
se,0.07981114,0.7024948,0.21769404,positive
se,0.63286823,0.2576926,0.109439105,positive
se,0.37829635,0.29925707,0.32244658,positive
se,0.039698336,0.6546407,0.30566102,positive
se,0.19034521,0.48135415,0.3283006,positive
se,0.055338994,0.8334081,0.11125285,positive
se,0.11949471,0.49730203,0.3832032,positive
se,0.02388132,0.95016867,0.025950069,positive
se,0.24344078,0.26465327,0.49190596,positive
se,0.0379809,0.36581853,0.5962006,positive
se,0.36124632,0.35127565,0.28747797,positive
se,0.32205045,0.40843648,0.26951307,positive
se,0.13926613,0.31967545,0.5410584,positive
se,0.22056058,0.31462526,0.46481422,positive
se,0.45128673,0.2598369,0.2888764,positive
se,0.32185495,0.30474716,0.37339795,positive
se,0.18847838,0.43992126,0.37160033,positive
se,0.2788247,0.11667411,0.60450125,positive
se,0.3032606,0.54463995,0.1520994,positive
se,0.13140532,0.79385394,0.0747407,positive
se,0.3455456,0.31160104,0.34285337,positive
se,0.6002369,0.25609407,0.14366902,positive
se,0.6080238,0.21071608,0.1812601,positive
se,0.10446891,0.8223158,0.07321533,positive
se,0.18599944,0.6646764,0.14932418,positive
se,0.12889513,0.16068354,0.7104213,positive
se,0.054484796,0.6369402,0.30857497,positive
se,0.20843357,0.49169704,0.29986936,positive
se,0.060886994,0.7040419,0.23507108,positive
se,0.6097278,0.27207294,0.11819927,positive
se,0.17888834,0.40012202,0.42098966,positive
se,0.6593536,0.15525566,0.1853907,positive
se,0.0531035,0.68648815,0.2604084,positive
se,0.20371732,0.39249784,0.40378487,positive
se,0.2813423,0.5948586,0.12379908,positive
se,0.40623653,0.28409603,0.3096674,positive
se,0.27163514,0.32473704,0.4036278,positive
se,0.29534763,0.42053503,0.28411743,positive
se,0.17372438,0.3658382,0.46043742,positive
se,0.67167705,0.17018528,0.15813777,positive
se,0.08530007,0.21778952,0.6969104,positive
se,0.2202305,0.33559787,0.44417155,positive
se,0.38589922,0.23066121,0.38343957,positive
se,0.20183529,0.5855944,0.21257026,positive
se,0.65552944,0.1574656,0.187005,positive
se,0.23131177,0.5976411,0.17104706,positive
se,0.39535433,0.4707379,0.13390768,positive
se,0.37427598,0.29285157,0.33287248,positive
se,0.11374144,0.7069065,0.17935205,positive
se,0.33553758,0.30577296,0.35868943,positive
se,0.06892049,0.8696655,0.061414067,positive
se,0.17241353,0.5643091,0.26327732,positive
se,0.13456029,0.55097497,0.31446478,positive
se,0.3128491,0.5965063,0.090644546,positive
se,0.41810688,0.4538777,0.12801546,positive
se,0.6847429,0.18220992,0.13304722,positive
se,0.14285287,0.7480445,0.10910269,positive
se,0.1350352,0.71322113,0.15174364,positive
se,0.07696457,0.76231766,0.16071776,positive
se,0.38335052,0.34344754,0.27320197,positive
se,0.6965837,0.18268338,0.12073296,positive
se,0.8144986,0.16349196,0.022009496,positive
se,0.5681598,0.29823744,0.13360278,positive
se,0.06330341,0.63817346,0.29852313,positive
se,0.15612505,0.59330964,0.25056532,positive
se,0.6648545,0.14668134,0.18846412,positive
se,0.10327181,0.40815288,0.48857528,positive
se,0.5949986,0.16688079,0.2381206,positive
se,0.23975757,0.33081612,0.42942634,positive
se,0.08719021,0.47350633,0.4393034,positive
se,0.32213765,0.3669446,0.31091774,positive
se,0.35274136,0.4715829,0.17567576,positive
se,0.19697346,0.5846103,0.21841629,positive
se,0.2686843,0.50927985,0.22203588,positive
se,0.3078696,0.47145525,0.22067516,positive
se,0.17692158,0.26578364,0.5572948,positive
se,0.18475832,0.37544253,0.43979916,positive
se,0.09337906,0.4581266,0.44849432,positive
se,0.2039939,0.29827923,0.4977268,positive
se,0.27765483,0.43770397,0.28464118,positive
se,0.32086644,0.21789907,0.46123454,positive
se,0.20534825,0.4729686,0.3216832,positive
se,0.068266235,0.17312886,0.7586049,positive
se,0.37035188,0.3110261,0.31862205,positive
se,0.12333596,0.59897196,0.27769205,positive
se,0.026228206,0.07539607,0.8983757,positive
se,0.05035684,0.39520925,0.55443394,positive
se,0.17647977,0.22575583,0.5977644,positive
se,0.06765867,0.07453024,0.85781103,positive
se,0.092057064,0.07930664,0.8286362,positive
se,0.7821333,0.114700556,0.10316615,positive
se,0.39920115,0.23079568,0.37000313,positive
se,0.19366306,0.2273696,0.5789673,positive
se,0.10531397,0.3862053,0.5084807,positive
se,0.049813874,0.49106696,0.4591192,positive
se,0.29972515,0.29599923,0.4042756,positive
se,0.06059379,0.7247215,0.21468467,positive
se,0.068585336,0.845089,0.086325616,positive
se,0.5216931,0.26555407,0.21275277,positive
se,0.42994586,0.18953285,0.3805214,positive
se,0.07425689,0.07411483,0.85162824,positive
se,0.23287816,0.16017415,0.6069477,positive
se,0.2851333,0.3705874,0.3442793,positive
se,0.34561604,0.11505848,0.5393254,positive
se,0.85303724,0.08228166,0.064681076,positive
se,0.7227938,0.11645628,0.16074981,positive
se,0.037176453,0.3643698,0.5984537,positive
se,0.38780951,0.20051296,0.41167757,positive
se,0.389206,0.18249674,0.42829728,positive
se,0.26593313,0.2111482,0.5229186,positive
se,0.41788986,0.13688186,0.4452283,positive
se,0.12309011,0.503181,0.37372893,positive
se,0.28970855,0.27825934,0.43203214,positive
se,0.133487,0.11006731,0.75644565,positive
se,0.020286348,0.04276921,0.9369445,positive
se,0.3114365,0.36072657,0.32783693,positive
se,0.34621757,0.30013213,0.3536503,positive
se,0.83716017,0.07227464,0.09056507,positive
se,0.27509323,0.18682356,0.5380832,positive
se,0.2530327,0.30129135,0.44567594,positive
se,0.09529683,0.18523325,0.71946996,positive
se,0.13782135,0.09675613,0.7654226,positive
se,0.1627716,0.5946601,0.2425683,positive
se,0.06459533,0.2986609,0.6367437,positive
se,0.10994322,0.16467662,0.7253802,positive
se,0.21994466,0.16368613,0.6163692,positive
se,0.2612891,0.33718672,0.4015242,positive
se,0.20566821,0.13499519,0.65933657,positive
se,0.6109066,0.2003914,0.18870199,positive
se,0.2299196,0.5361851,0.23389536,positive
se,0.05152391,0.5057772,0.4426989,positive
se,0.31913927,0.40229654,0.27856416,positive
se,0.07788014,0.46999726,0.45212254,positive
se,0.11515064,0.18473218,0.7001172,positive
se,0.14904468,0.3180853,0.53287,positive
se,0.22888866,0.06972548,0.7013858,positive
se,0.27822572,0.38259652,0.3391777,positive
se,0.08686594,0.14104387,0.77209014,positive
se,0.3158597,0.47860083,0.20553952,positive
se,0.18957324,0.35612404,0.45430273,positive
se,0.23698094,0.5760271,0.18699197,positive
se,0.29192832,0.2714046,0.43666708,positive
se,0.0530341,0.433174,0.51379186,positive
se,0.22488604,0.19257404,0.58253986,positive
se,0.34777665,0.19385056,0.45837283,positive
se,0.009367142,0.08287158,0.9077612,positive
se,0.27768108,0.14128134,0.5810376,positive
se,0.23089121,0.18925785,0.5798509,positive
se,0.124471255,0.112280585,0.76324815,positive
se,0.23080496,0.2899775,0.47921747,positive
se,0.4890391,0.3034891,0.20747176,positive
se,0.43848398,0.32594827,0.23556778,positive
se,0.05840983,0.1403992,0.801191,positive
se,0.08298526,0.09729001,0.81972474,positive
se,0.1750164,0.07158209,0.7534016,positive
se,0.13300388,0.21083051,0.65616566,positive
se,0.06262762,0.20402233,0.73335004,positive
se,0.41803405,0.21198945,0.36997652,positive
se,0.34640864,0.42646927,0.2271221,positive
se,0.12819535,0.15786627,0.7139384,positive
se,0.071867384,0.09385341,0.8342792,positive
se,0.09271601,0.23506692,0.67221713,positive
se,0.0990493,0.07044846,0.8305022,positive
se,0.29803878,0.17981951,0.52214175,positive
se,0.38817832,0.18978302,0.42203858,positive
se,0.40992975,0.097454205,0.492616,positive
se,0.06312865,0.1097901,0.82708126,positive
se,0.064065844,0.07614771,0.85978645,positive
se,0.039381143,0.07566811,0.8849507,positive
se,0.2078659,0.19310206,0.5990321,positive
se,0.06575428,0.13362305,0.80062264,positive
se,0.089414455,0.12459507,0.78599054,positive
se,0.005010175,0.019205794,0.975784,positive
se,0.15883309,0.12286814,0.7182988,positive
se,0.47462207,0.30824035,0.21713752,positive
se,0.40435228,0.21718477,0.37846294,positive
se,0.40989068,0.29168782,0.29842144,positive
se,0.46295342,0.06963264,0.46741396,positive
se,0.1550325,0.33319926,0.5117683,positive
se,0.46461043,0.17475112,0.36063853,positive
se,0.032346502,0.094367,0.87328655,positive
se,0.38856682,0.13337152,0.4780616,positive
se,0.006743376,0.046257515,0.9469991,positive
se,0.092327565,0.40172857,0.50594395,positive
se,0.29705203,0.5982861,0.10466186,positive
se,0.35445186,0.16125247,0.4842956,positive
se,0.5236059,0.14181213,0.33458203,positive
se,0.13355602,0.09903248,0.7674116,positive
se,0.10558723,0.12584297,0.76856977,positive
se,0.2880637,0.16617605,0.54576015,positive
se,0.23113717,0.3770805,0.3917823,positive
se,0.31193882,0.1982338,0.48982742,positive
se,0.37457773,0.22757661,0.3978456,positive
se,0.10359133,0.48995107,0.4064576,positive
se,0.10086171,0.084730305,0.81440794,positive
se,0.33032122,0.16235454,0.50732416,positive
se,0.11009026,0.23687978,0.6530299,positive
se,0.18236157,0.30419886,0.51343954,positive
se,0.0785299,0.17113468,0.75033545,positive
se,0.091873944,0.38736287,0.5207632,positive
se,0.12535758,0.15653853,0.7181039,positive
se,0.2957569,0.5714102,0.13283294,positive
se,0.37420228,0.21799023,0.40780747,positive
se,0.053170152,0.12157527,0.82525456,positive
se,0.047061354,0.020355439,0.93258315,positive
se,0.3385137,0.3730381,0.28844824,positive
se,0.3435795,0.18378969,0.4726308,positive
se,0.65862423,0.1028924,0.2384834,positive
se,0.110688254,0.15219046,0.7371213,positive
se,0.2894281,0.3049008,0.4056711,positive
se,0.49882612,0.2645813,0.23659259,positive
se,0.123807535,0.4263962,0.44979623,positive
se,0.5168664,0.1365788,0.34655482,positive
se,0.2560315,0.4356304,0.30833808,positive
se,0.029124547,0.3219012,0.6489743,positive
se,0.19635111,0.042490624,0.7611583,positive
se,0.22776395,0.20276153,0.56947446,positive
se,0.12657104,0.10275764,0.7706713,positive
se,0.41813523,0.27353594,0.30832884,positive
se,0.17298241,0.35920295,0.46781465,positive
se,0.10539279,0.15274397,0.74186325,positive
se,0.13021798,0.29314506,0.5766369,positive
se,0.01967569,0.062212016,0.9181123,positive
se,0.50084573,0.33512115,0.16403307,positive
se,0.4215692,0.2847792,0.29365167,positive
se,0.2414073,0.14492199,0.6136707,positive
se,0.012753203,0.050031547,0.93721527,positive
se,0.0590267,0.19012775,0.75084555,positive
se,0.1806712,0.32702225,0.49230653,positive
se,0.0869085,0.22151555,0.69157594,positive
se,0.16057909,0.2867366,0.5526843,positive
se,0.05697311,0.11254773,0.8304791,positive
se,0.2776075,0.18485694,0.53753555,positive
se,0.24077776,0.12704463,0.63217753,positive
se,0.06278765,0.09395412,0.8432582,positive
se,0.006859631,0.017061714,0.9760786,positive
se,0.06708543,0.31568366,0.61723083,positive
se,0.21604647,0.26637062,0.5175829,positive
se,0.10086171,0.084730305,0.81440794,positive
se,0.0778984,0.11386714,0.80823445,positive
se,0.16556166,0.15173414,0.6827042,positive
se,0.034039415,0.18839556,0.77756506,positive
se,0.19585872,0.15833314,0.6458082,positive
se,0.19768363,0.28754014,0.51477623,positive
se,0.27667147,0.19459814,0.52873045,positive
se,0.2157205,0.3068763,0.4774032,positive
se,0.14982645,0.30004427,0.5501293,positive
se,0.37693265,0.2766094,0.34645796,positive
se,0.12262894,0.14001355,0.7373575,positive
se,0.14607497,0.42983943,0.4240856,positive
se,0.15143703,0.7165516,0.13201135,positive
se,0.023150314,0.045884244,0.9309655,positive
se,0.100730754,0.17768738,0.7215818,positive
se,0.097753316,0.13689306,0.7653536,positive
se,0.105672516,0.70288384,0.19144359,positive
se,0.13825127,0.32156786,0.54018086,positive
se,0.14868586,0.2278306,0.6234836,positive
se,0.20986438,0.2734542,0.51668143,positive
se,0.43184018,0.20986998,0.35828987,positive
se,0.4822182,0.07931681,0.43846503,positive
se,0.28997692,0.34133562,0.36868745,positive
se,0.14651597,0.40750802,0.44597605,positive
se,0.112576924,0.5501827,0.3372403,positive
se,0.16384879,0.4629468,0.37320444,positive
se,0.017421994,0.03488012,0.94769794,positive
se,0.5248861,0.12832694,0.346787,positive
se,0.056982785,0.062366642,0.8806506,positive
se,0.51034725,0.29541868,0.1942341,positive
se,0.032639354,0.18113507,0.7862256,positive
se,0.09773826,0.3290933,0.57316846,positive
se,0.043451674,0.06347283,0.89307547,positive
se,0.17303021,0.27340698,0.5535628,positive
